scenario_id,scenario_path,ego_id,rule,repeat,encoding,rule_semantics,num_steps,solver_feasible,monitor_compliant,success,specification_time,solver_setup_time,solve_time,core_total_time,validation_time,gurobi_runtime,num_variables,num_binary_variables,num_constraints,solver_status,mip_gap,robustness,updated_tv,updated_other_id,updated_diagnostics,candidate_sd_at_tv,error
DEU_AachenFrankenburg-1_201920_T-1939,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_201920_T-1939.xml,10185,R_IN3_hand_draft,0,standard,lin2025,20,False,False,False,0.0038518090004799888,1.2696796639975219,0.0016864950011949986,1.2752179679991968,,0.001049041748046875,2398,678,3077,4,,-inf,,,,,
DEU_AachenFrankenburg-1_214320_T-4339,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_214320_T-4339.xml,10381,R_IN3_hand_draft,0,standard,lin2025,20,True,False,False,0.005763566001405707,1.3641047790006269,0.01663212899802602,1.3865004740000586,0.19596167000054265,0.015861988067626953,2404,680,3085,2,2.214798575593862e-14,0.00999999999839929,1.0,"(10379,)",,"{""t"": 5, ""s"": 57.752165158220095, ""d"": -0.02691887085829063}",
DEU_AachenFrankenburg-1_231880_T-1899,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_231880_T-1899.xml,10184,R_IN3_hand_draft,0,standard,lin2025,20,True,False,False,0.003987846001109574,1.4492088639999565,0.0690413010015618,1.522238011002628,0.18733311600226443,0.06812596321105957,2380,672,3053,2,0.0,0.009999999999763531,1.0,"(10176,)",,"{""t"": 5, ""s"": 55.96837906135093, ""d"": -4.234472296261629}",
DEU_AachenFrankenburg-1_26540_T-559,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_26540_T-559.xml,10066,R_IN3_hand_draft,0,standard,lin2025,20,False,False,False,0.005846571999427397,1.3061627710012544,0.0017689250016701408,1.313778268002352,,0.001087188720703125,2392,676,3069,4,,-inf,,,,,
DEU_AachenFrankenburg-1_291080_T-1099,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_291080_T-1099.xml,10131,R_IN3_hand_draft,0,standard,lin2025,20,True,False,False,0.004806734999874607,1.3923157600002014,0.08191094400172005,1.479033439001796,0.19636311099748127,0.0810549259185791,2404,680,3085,2,0.0,0.01,1.0,"(10128,)",,"{""t"": 5, ""s"": 56.66536677095984, ""d"": -0.17566399472478622}",
DEU_AachenFrankenburg-1_294020_T-4039,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_294020_T-4039.xml,10394,R_IN3_hand_draft,0,standard,lin2025,20,True,False,False,0.0035889139981009066,1.3896228180019534,0.05565862199728144,1.4488703539973358,0.20374248300140607,0.05482196807861328,2359,665,3025,2,0.0,0.009999999999308784,1.6,"(10389,)",,"{""t"": 8, ""s"": 56.18332836634238, ""d"": -0.009999999999962483}",
DEU_AachenFrankenburg-1_183920_T-3939,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_183920_T-3939.xml,10289,R_IN3_hand_draft,0,standard,lin2025,20,True,True,True,0.0039659149988438,1.3393252120004036,0.04022429600081523,1.3835154230000626,0.3836533679968852,0.03931093215942383,2359,665,3025,2,0.0,0.00999999999839929,inf,,,,
DEU_AachenFrankenburg-1_184840_T-4859,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_184840_T-4859.xml,10366,R_IN3_hand_draft,0,standard,lin2025,20,False,False,False,0.003335098001116421,1.3026512359974731,0.0017947000014828518,1.3077810340000724,,0.0011229515075683594,2344,660,3005,4,,-inf,,,,,
DEU_AachenFrankenburg-1_19980_T-999,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_19980_T-999.xml,10083,R_IN3_hand_draft,0,standard,lin2025,20,False,False,False,0.004399659999762662,1.3355819360003807,0.002048522001132369,1.3420301180012757,,0.0011279582977294922,2344,660,3005,4,,-inf,,,,,
DEU_AachenFrankenburg-1_202240_T-2259,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_202240_T-2259.xml,10200,R_IN3_hand_draft,0,standard,lin2025,20,True,True,True,0.003860952998365974,1.3230247409992444,0.04764612200233387,1.3745318159999442,0.21287881700118305,0.046914100646972656,2344,660,3005,2,9.129308953647906e-05,0.01,inf,,,,
DEU_AachenFrankenburg-1_202720_T-2739,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_202720_T-2739.xml,10227,R_IN3_hand_draft,0,standard,lin2025,20,True,False,False,0.002727088998653926,1.3092417490042862,0.01539278600102989,1.32736162400397,0.2046750070003327,0.014425039291381836,2323,653,2977,2,0.0,0.009999999999763531,1.6,"(10225,)","[{""causes_braking"": false, ""conflict_lanelet_ids"": [], ""d"": -0.1452538912257639, ""ego_in_conflict"": false, ""ego_on_intersection"": true, ""other_in_conflict"": true, ""s"": 50.49509177784132, ""t"": 7}, {""causes_braking"": false, ""conflict_lanelet_ids"": [120], ""d"": -0.14442566261760414, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": true, ""s"": 51.13717024342034, ""t"": 8}, {""causes_braking"": false, ""conflict_lanelet_ids"": [120], ""d"": -0.14338610491882164, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": true, ""s"": 51.65234445113944, ""t"": 9}, {""causes_braking"": false, ""conflict_lanelet_ids"": [120], ""d"": -0.14213562049023723, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": true, ""s"": 52.04925076450832, ""t"": 10}, {""causes_braking"": false, ""conflict_lanelet_ids"": [120], ""d"": -0.14068148373639527, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": true, ""s"": 52.34032137981854, ""t"": 11}, {""causes_braking"": false, ""conflict_lanelet_ids"": [120], ""d"": -0.13903606243991062, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": true, ""s"": 52.54072496043051, ""t"": 12}, {""causes_braking"": false, ""conflict_lanelet_ids"": [120], ""d"": -0.13721510415051652, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": true, ""s"": 52.66726474878105, ""t"": 13}, {""causes_braking"": false, ""conflict_lanelet_ids"": [120], ""d"": -0.1352364089192197, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": true, ""s"": 52.73737456487603, ""t"": 14}]","{""t"": 8, ""s"": 51.13717225641324, ""d"": -0.14442563649686435}",
DEU_AachenFrankenburg-1_202900_T-2919,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_202900_T-2919.xml,10233,R_IN3_hand_draft,0,standard,lin2025,20,False,False,False,0.003237719996832311,1.3646564959999523,0.0017730530016706325,1.3696672689984553,,0.0008928775787353516,2344,660,3005,4,,-inf,,,,,
DEU_AachenFrankenburg-1_206360_T-6379,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_206360_T-6379.xml,10490,R_IN3_hand_draft,0,standard,lin2025,20,True,False,False,0.0046536470035789534,1.403231764001248,0.06076717399992049,1.4686525850047474,0.224264739001228,0.05988502502441406,2368,668,3037,2,0.0,0.009999999998512976,1.4000000000000001,"(10492,)","[{""causes_braking"": false, ""conflict_lanelet_ids"": [120], ""d"": -0.8484855059393495, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": false, ""s"": 54.68100442286157, ""t"": 6}, {""causes_braking"": false, ""conflict_lanelet_ids"": [120], ""d"": -1.2566602324590992, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": false, ""s"": 55.45985534815648, ""t"": 7}, {""causes_braking"": false, ""conflict_lanelet_ids"": [120], ""d"": -1.723912598292693, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": false, ""s"": 56.15817940642834, ""t"": 8}, {""causes_braking"": false, ""conflict_lanelet_ids"": [120], ""d"": -2.2342591804269554, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": false, ""s"": 56.77236707232455, ""t"": 9}, {""causes_braking"": false, ""conflict_lanelet_ids"": [120], ""d"": -2.7711062807795965, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": false, ""s"": 57.30215630885838, ""t"": 10}, {""causes_braking"": false, ""conflict_lanelet_ids"": [120], ""d"": -3.318224585199628, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": false, ""s"": 57.75014290686225, ""t"": 11}, {""causes_braking"": false, ""conflict_lanelet_ids"": [120], ""d"": -3.860376825990345, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": false, ""s"": 58.12118324435822, ""t"": 12}, {""causes_braking"": false, ""conflict_lanelet_ids"": [], ""d"": -4.383672672273743, ""ego_in_conflict"": false, ""ego_on_intersection"": true, ""other_in_conflict"": false, ""s"": 58.42177040919346, ""t"": 13}]","{""t"": 7, ""s"": 55.45985534827764, ""d"": -1.2566602324591791}",
DEU_AachenFrankenburg-1_211520_T-1539,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_211520_T-1539.xml,10159,R_IN3_hand_draft,0,standard,lin2025,20,True,True,True,0.002879797997593414,1.2350900820019888,0.0408448660018621,1.2788147460014443,0.21579193099751137,0.03987693786621094,2344,660,3005,2,8.445147555845937e-05,0.01,inf,,,,
DEU_AachenFrankenburg-1_2120_T-39,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_2120_T-39.xml,10023,R_IN3_hand_draft,0,standard,lin2025,20,True,True,True,0.004914975994324777,1.2426797469961457,0.11672652199922595,1.3643212449896964,0.23939221600448946,0.11589717864990234,2362,666,3029,2,0.0,0.009999999999962483,inf,,,,
DEU_AachenFrankenburg-1_215560_T-5579,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_215560_T-5579.xml,10491,R_IN3_hand_draft,0,standard,lin2025,20,False,False,False,0.003979285997047555,,,,,,,,,,,,,,,,"KeyError: 0
Traceback (most recent call last):
  File ""/data_linux/Lab/commonroad-repairer-vp/micp_comparison/runner.py"", line 180, in evaluate
    lon, lat = ego.get_lon_state(0, lane), ego.get_lat_state(0, lane)
  File ""/data_linux/Lab/commonroad-stl-monitor/crmonitor/common/vehicle.py"", line 443, in get_lon_state
    states = self.ccosy_cache.get_curvilinear_state(self.states_cr[time_step], lane)
KeyError: 0
"
DEU_AachenFrankenburg-1_223120_T-3139,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_223120_T-3139.xml,10286,R_IN3_hand_draft,0,standard,lin2025,20,False,False,False,0.004036096994241234,1.262583038995217,0.0016530680004507303,1.268272203989909,,0.0010368824005126953,2344,660,3005,4,,-inf,,,,,
