scenario_id,scenario_path,ego_id,rule,repairer_type,planner,constraint_mode,sat_solver_mode,extend_acceleration_reference_path,attempted_smt_configurations,success,iterations,successful_repair_mode,deceleration_iterations,acceleration_iterations,tv,tc,updated_tv,domain_dict_size,predicate_value_estimate_time,vp_planning_time,constraint_extract_time,sat_solve_time,domain_dict_time,sat_time,clcs_time,constraint_extraction_time,constraint_conversion_time,lp_time,trajectory_build_time,tc_search_time,reach_set_time,optimization_time,core_total_time,wall_time,error
DEU_AachenFrankenburg-1_265260_T-5279,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenFrankenburg-1_265260_T-5279.xml,10453,R_IN4,vp,1,1,domain_dpll,False,,True,1,deceleration,1,0,9,0,inf,14,0.0006229877471923,0.0036816596984863,0.0005030632019042,0.0010459423065185,0.0006229877471923,0.0010459423065185,0.0014920234680175,7.367134094238281e-05,0.0004293918609619,0.0034010410308837,0.0002806186676025,0.0,0.0,0.0,0.0058536529541015,5.0176331996917725,
DEU_AachenFrankenburg-1_206020_T-6039,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenFrankenburg-1_206020_T-6039.xml,10462,R_IN4,vp,1,1,domain_dpll,False,,True,1,deceleration,1,0,5,0,inf,14,0.0016388893127441,0.0037384033203125,0.0003912448883056,0.0006124973297119,0.0016388893127441,0.0006124973297119,0.0017032623291015,7.557868957519531e-05,0.0003156661987304,0.0034811496734619,0.0002572536468505,0.0,0.0,0.0,0.0063810348510742,4.877102613449097,
DEU_AachenBendplatz-1_13720_T-739,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_13720_T-739.xml,10057,R_IN4,vp,1,1,domain_dpll,False,,True,2,deceleration,2,0,3,0,inf,14,0.0006885528564453,0.0051932334899902,0.0019562244415283,0.0011072158813476,0.0006885528564453,0.0011072158813476,0.0011262893676757,0.0010802745819091,0.0008759498596191,0.0043740272521972,0.0008192062377929,0.0,0.0,0.0,0.0089452266693115,6.178016662597656,
DEU_AachenFrankenburg-1_2120_T-39,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenFrankenburg-1_2120_T-39.xml,10023,R_IN4,vp,1,1,domain_dpll,False,,True,1,deceleration,1,0,3,0,inf,14,0.0007081031799316,0.0036127567291259,0.0003950595855712,0.0006239414215087,0.0007081031799316,0.0006239414215087,0.0015673637390136,7.677078247070312e-05,0.0003182888031005,0.003350019454956,0.0002627372741699,0.0,0.0,0.0,0.0053398609161376,4.909406423568726,
DEU_AachenBendplatz-1_83000_T-3019,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_83000_T-3019.xml,10226,R_IN4,vp,1,1,domain_dpll,False,,True,1,deceleration,1,0,4,0,inf,14,0.0006959438323974,0.003880500793457,0.0003886222839355,0.0007791519165039,0.0006959438323974,0.0007791519165039,0.0014073848724365,7.796287536621094e-05,0.0003106594085693,0.0032942295074462,0.0005862712860107,0.0,0.0,0.0,0.0057442188262939,5.605078935623169,
DEU_AachenFrankenburg-1_232260_T-2279,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenFrankenburg-1_232260_T-2279.xml,10208,R_IN4,vp,1,1,domain_dpll,False,,True,1,deceleration,1,0,5,0,inf,14,0.0007832050323486,0.0046372413635253,0.0006229877471923,0.0007038116455078,0.0007832050323486,0.0007038116455078,0.0023584365844726,8.916854858398438e-05,0.0005338191986083,0.0043768882751464,0.0002603530883789,0.0,0.0,0.0,0.0067472457885742,4.986317157745361,
DEU_AachenBendplatz-1_92340_T-2359,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_92340_T-2359.xml,10140,R_IN4,vp,1,1,domain_dpll,False,,True,1,deceleration,1,0,5,0,inf,14,0.0007243156433105,0.0042550563812255,0.0004563331604003,0.0008130073547363,0.0007243156433105,0.0008130073547363,0.0020034313201904,7.987022399902344e-05,0.0003764629364013,0.0037486553192138,0.0005064010620117,0.0,0.0,0.0,0.0062487125396728,5.674894332885742,
DEU_AachenFrankenburg-1_264440_T-4459,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenFrankenburg-1_264440_T-4459.xml,10391,R_IN4,vp,1,1,domain_dpll,False,,True,1,deceleration,1,0,8,0,inf,14,0.0006585121154785,0.0038034915924072,0.0005552768707275,0.000657320022583,0.0006585121154785,0.000657320022583,0.0018420219421386,8.106231689453125e-05,0.000474214553833,0.0035419464111328,0.0002615451812744,0.0,0.0,0.0,0.0056746006011962,4.801109075546265,
DEU_AachenBendplatz-1_1740_T-59,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_1740_T-59.xml,10003,R_IN4,vp,1,1,domain_dpll,False,,True,1,deceleration,1,0,9,0,inf,14,0.0007381439208984,0.0055799484252929,0.0006916522979736,0.0006792545318603,0.0007381439208984,0.0006792545318603,0.0015444755554199,8.082389831542969e-05,0.0006108283996582,0.0052525997161865,0.0003273487091064,0.0,0.0,0.0,0.0076889991760253,5.878263235092163,
DEU_AachenBendplatz-1_15160_T-179,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_15160_T-179.xml,10016,R_IN4,vp,1,1,domain_dpll,False,,True,1,deceleration,1,0,9,0,inf,14,0.0006117820739746,0.0040843486785888,0.0006043910980224,0.0006453990936279,0.0006117820739746,0.0006453990936279,0.0010874271392822,9.465217590332033e-05,0.0005097389221191,0.0032668113708496,0.0008175373077392,0.0,0.0,0.0,0.0059459209442138,5.817877292633057,
DEU_AachenBendplatz-1_152620_T-2639,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_152620_T-2639.xml,10164,R_IN4,vp,1,1,domain_dpll,False,,True,1,deceleration,1,0,12,0,inf,14,0.000612735748291,0.0037455558776855,0.0006382465362548,0.0006070137023925,0.000612735748291,0.0006070137023925,0.001211404800415,7.677078247070312e-05,0.0005614757537841,0.0032219886779785,0.000523567199707,0.0,0.0,0.0,0.005603551864624,5.642387628555298,
DEU_AachenBendplatz-1_8340_T-359,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_8340_T-359.xml,10030,R_IN4,vp,1,1,domain_dpll,False,,True,1,deceleration,1,0,12,0,inf,14,0.0007174015045166,0.0038652420043945,0.0004878044128417,0.0008072853088378,0.0007174015045166,0.0008072853088378,0.0016319751739501,8.058547973632812e-05,0.0004072189331054,0.0035912990570068,0.0002739429473876,0.0,0.0,0.0,0.0058777332305908,5.674239635467529,
DEU_AachenBendplatz-1_93620_T-3639,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_93620_T-3639.xml,10217,R_IN4,vp,1,1,domain_dpll,False,,True,1,deceleration,1,0,13,0,inf,14,0.0006740093231201,0.0047762393951416,0.0005857944488525,0.0007340908050537,0.0006740093231201,0.0007340908050537,0.0016276836395263,8.177757263183594e-05,0.0005040168762207,0.0045218467712402,0.0002543926239013,0.0,0.0,0.0,0.0067701339721679,5.613363742828369,
DEU_AachenBendplatz-1_163680_T-3699,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_163680_T-3699.xml,10267,R_IN4,vp,1,1,domain_dpll,False,,True,1,deceleration,1,0,12,0,inf,13,0.001173973083496,0.0027964115142822,0.0005104541778564,0.0006344318389892,0.001173973083496,0.0006344318389892,0.000922679901123,7.843971252441406e-05,0.000432014465332,0.0025644302368164,0.0002319812774658,0.0,0.0,0.0,0.005115270614624,5.756392240524292,
DEU_AachenFrankenburg-1_265260_T-5279,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenFrankenburg-1_265260_T-5279.xml,10453,R_IN4,vp,1,1,domain_dpll,False,,True,1,deceleration,1,0,9,0,inf,14,0.0006747245788574,0.0037024021148681,0.0005097389221191,0.0010678768157958,0.0006747245788574,0.0010678768157958,0.0016098022460937,8.0108642578125e-05,0.000429630279541,0.0034072399139404,0.0002951622009277,0.0,0.0,0.0,0.0059547424316406,5.128069877624512,
DEU_AachenBendplatz-1_152620_T-2639,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_152620_T-2639.xml,10164,R_IN4,vp,1,1,domain_dpll,False,,True,1,deceleration,1,0,12,0,inf,14,0.0006716251373291,0.0036883354187011,0.0006427764892578,0.0006136894226074,0.0006716251373291,0.0006136894226074,0.0012459754943847,7.867813110351562e-05,0.0005640983581542,0.0031673908233642,0.0005209445953369,0.0,0.0,0.0,0.0056164264678955,5.7044219970703125,
DEU_AachenBendplatz-1_162280_T-2299,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_162280_T-2299.xml,10179,R_IN4,vp,1,1,domain_dpll,False,,True,1,deceleration,1,0,9,0,inf,13,0.0006322860717773,0.0033187866210937,0.0005745887756347,0.0006241798400878,0.0006322860717773,0.0006241798400878,0.0012249946594238,0.0001001358032226,0.0004744529724121,0.0030553340911865,0.0002634525299072,0.0,0.0,0.0,0.0051498413085937,5.66451096534729,
DEU_AachenBendplatz-1_131080_T-1099,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_131080_T-1099.xml,10082,R_IN4,vp,1,1,domain_dpll,False,,True,1,deceleration,1,0,13,0,inf,14,0.0015840530395507,0.0040545463562011,0.0004627704620361,0.0006449222564697,0.0015840530395507,0.0006449222564697,0.0013725757598876,7.2479248046875e-05,0.0003902912139892,0.0037643909454345,0.0002901554107666,0.0,0.0,0.0,0.0067462921142578,6.075846910476685,
DEU_AachenBendplatz-1_151160_T-1179,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_151160_T-1179.xml,10079,R_IN4,vp,1,1,domain_dpll,False,,True,1,deceleration,1,0,9,0,inf,14,0.0006554126739501,0.0047953128814697,0.0006594657897949,0.0006413459777832,0.0006554126739501,0.0006413459777832,0.0012385845184326,7.772445678710938e-05,0.0005817413330078,0.0042891502380371,0.0005061626434326,0.0,0.0,0.0,0.006751537322998,5.911878108978272,
DEU_AachenBendplatz-1_151840_T-1859,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_151840_T-1859.xml,10123,R_IN4,vp,1,1,domain_dpll,False,,True,17,acceleration,12,5,9,0,inf,13,0.0022728443145751,0.0332188606262207,0.0078742504119873,0.018195629119873,0.0022728443145751,0.018195629119873,0.0010175704956054,0.0013642311096191,0.0065100193023681,0.0282618999481201,0.0049569606781005,0.0,0.0,0.0,0.0615615844726562,10.74169921875,
DEU_AachenBendplatz-1_152880_T-2899,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_152880_T-2899.xml,10190,R_IN4,vp,1,1,domain_dpll,False,,True,1,deceleration,1,0,10,0,inf,13,0.0007977485656738,0.0054795742034912,0.000636339187622,0.0006306171417236,0.0007977485656738,0.0006306171417236,0.0031104087829589,0.0001111030578613,0.0005252361297607,0.005223274230957,0.0002562999725341,0.0,0.0,0.0,0.0075442790985107,5.95380163192749,
DEU_AachenBendplatz-1_173820_T-3839,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_173820_T-3839.xml,10275,R_IN4,vp,1,1,domain_dpll,False,,True,1,deceleration,1,0,11,0,inf,13,0.0012495517730712,0.0034306049346923,0.000420331954956,0.0006055831909179,0.0012495517730712,0.0006055831909179,0.0011725425720214,8.273124694824219e-05,0.0003376007080078,0.003169298171997,0.0002613067626953,0.0,0.0,0.0,0.0057060718536376,6.338520526885986,
DEU_AachenBendplatz-1_174300_T-4319,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_174300_T-4319.xml,10316,R_IN4,vp,1,1,domain_dpll,False,,True,2,deceleration,2,0,5,0,inf,13,0.0006632804870605,0.0064716339111328,0.005735158920288,0.0010983943939208,0.0006632804870605,0.0010983943939208,0.0028071403503417,0.0048985481262207,0.0008366107940673,0.0061042308807373,0.0003674030303955,0.0,0.0,0.0,0.0139684677124023,6.318870544433594,
DEU_AachenBendplatz-1_72340_T-2359,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_72340_T-2359.xml,10096,R_IN4,vp,1,1,domain_dpll,False,,True,1,deceleration,1,0,9,0,inf,14,0.0006804466247558,0.0045666694641113,0.0004646778106689,0.0007572174072265,0.0006804466247558,0.0007572174072265,0.0014302730560302,8.249282836914062e-05,0.0003821849822998,0.0038728713989257,0.0006937980651855,0.0,0.0,0.0,0.0064690113067626,5.871924877166748,
DEU_AachenBendplatz-1_83420_T-3439,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_83420_T-3439.xml,10259,R_IN4,vp,1,1,domain_dpll,False,,True,23,acceleration,9,14,7,0,inf,13,0.0016050338745117,0.0530612468719482,0.0124118328094482,0.0201649665832519,0.0016050338745117,0.0201649665832519,6.365776062011719e-05,0.0015301704406738,0.0108816623687744,0.0463261604309082,0.00673508644104,0.0,0.0,0.0,0.0872430801391601,10.733426570892334,
DEU_AachenBendplatz-1_92260_T-2279,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_92260_T-2279.xml,10121,R_IN4,vp,1,1,domain_dpll,False,,True,1,deceleration,1,0,14,0,inf,14,0.0006654262542724,0.003568410873413,0.0005743503570556,0.0006670951843261,0.0006654262542724,0.0006670951843261,0.0011718273162841,8.20159912109375e-05,0.0004923343658447,0.0029578208923339,0.0006105899810791,0.0,0.0,0.0,0.0054752826690673,5.870800971984863,
