cohort,old_solver_feasible,old_monitor_compliant,old_success,old_core_total_time,old_num_binary_variables,scenario_id,scenario_path,ego_id,rule,repeat,encoding,num_steps,solver_feasible,monitor_compliant,success,specification_time,solver_setup_time,solve_time,core_total_time,validation_time,gurobi_runtime,num_variables,num_binary_variables,num_constraints,solver_status,mip_gap,robustness,updated_tv,updated_other_id,updated_diagnostics,candidate_sd_at_tv,error
all_cases,False,False,False,0.5034601819970703,66,DEU_AachenBendplatz-1_155320_T-5339,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_155320_T-5339.xml,10335,R_IN1,0,standard,20,False,False,False,0.0028511239997897064,0.3354577519985469,0.002261945999634918,0.3405708219979715,,0.0015861988067626953,750,122,1275,4,,-inf,,,,,
all_cases,False,False,False,0.38419907900060934,60,DEU_AachenBendplatz-1_75140_T-5159,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_75140_T-5159.xml,10203,R_IN1,0,standard,20,False,False,False,0.0028008740009681787,0.3210268080001697,0.018455516999893007,0.3422831990010309,,0.017726898193359375,732,116,1251,4,,-inf,,,,,
all_cases,False,False,False,0.3649660359988047,61,DEU_AachenBendplatz-1_171600_T-1619,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_171600_T-1619.xml,10125,R_IN1,0,standard,20,False,False,False,0.0037910539995209547,0.33793532799973036,0.018047554998702253,0.35977393699795357,,0.017374038696289062,732,116,1251,4,,-inf,,,,,
all_cases,False,False,False,0.2767326260000118,50,DEU_AachenBendplatz-1_124700_T-4719,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_124700_T-4719.xml,10320,R_IN1,0,standard,20,False,False,False,0.0012846829995396547,0.288124931999846,0.0013112100004946114,0.2907208249998803,,0.0006060600280761719,702,106,1211,4,,-inf,,,,,
all_cases,True,True,True,0.39336632000049576,40,DEU_AachenBendplatz-1_12700_T-719,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_12700_T-719.xml,10035,R_IN1,0,standard,20,True,True,True,0.00037751099989691284,0.2820949479992123,0.02950626799974998,0.3119787269988592,0.6589062089988147,0.028725862503051758,672,96,1171,2,0.0,0.01,inf,,,,
all_cases,True,True,True,0.2232279229992855,40,DEU_AachenBendplatz-1_162800_T-2819,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_162800_T-2819.xml,10214,R_IN1,0,standard,20,True,True,True,0.0005750689997512382,0.2701670290007314,0.030817312999715796,0.30155941100019845,0.6644621550003649,0.02999401092529297,672,96,1171,2,0.0,0.01,inf,,,,
all_cases,True,True,True,0.2639108759994997,52,DEU_AachenBendplatz-1_134900_T-4919,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_134900_T-4919.xml,10351,R_IN1,0,standard,20,True,False,False,0.003432311999858939,0.30816598899946257,0.037902499998381245,0.34950080099770275,0.6359157530005177,0.03698301315307617,708,108,1219,2,0.0,0.01,1.6,(),,"{""t"": 8, ""s"": 82.02286816565902, ""d"": 0.10891933067316728}",
all_cases,True,True,True,0.2813435810003284,51,DEU_AachenBendplatz-1_172260_T-2279,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_172260_T-2279.xml,10176,R_IN1,0,standard,20,True,False,False,0.001490533999458421,0.2927354569983436,0.03736434900019958,0.3315903399980016,0.6709116469992296,0.036534786224365234,705,107,1215,2,0.0,0.01,1.2000000000000002,(),,"{""t"": 6, ""s"": 82.21199260198773, ""d"": -0.2129866401279088}",
all_cases,False,False,False,0.32402221799748077,64,DEU_AachenBendplatz-1_123940_T-3959,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_123940_T-3959.xml,10258,R_IN1,0,standard,20,True,True,True,0.003628746999311261,0.3314797980001458,0.027790420999735943,0.362898965999193,0.6739414040002885,0.027041912078857422,744,120,1267,2,0.0,0.01,inf,,,,
all_cases,False,False,False,0.22773134399903938,45,DEU_AachenBendplatz-1_85160_T-5179,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_85160_T-5179.xml,10405,R_IN1,0,standard,20,True,False,False,0.0009366450012748828,0.2712445019988081,0.0048293569998349994,0.277010503999918,0.6542428140000993,0.0038471221923828125,687,101,1191,2,0.0,0.01000000000006809,1.0,(),,"{""t"": 5, ""s"": 48.05324632836221, ""d"": -0.602605259279855}",
