cohort,old_solver_feasible,old_monitor_compliant,old_success,old_core_total_time,old_num_binary_variables,scenario_id,scenario_path,ego_id,rule,repeat,encoding,num_steps,solver_feasible,monitor_compliant,success,specification_time,solver_setup_time,solve_time,core_total_time,validation_time,gurobi_runtime,num_variables,num_binary_variables,num_constraints,solver_status,mip_gap,robustness,updated_tv,updated_other_id,updated_diagnostics,candidate_sd_at_tv,error,rule_semantics,fixed_other_id,vp_tv,result_provenance,validation_scope,dataset_cohort,result_source_csv
,,,,,,DEU_MONAMerge-2_10006000_T-6019,scenarios/experiment_scenarios/mona/DEU_MONAMerge-2_10006000_T-6019.xml,14754,R_G1,0,standard,20,True,True,True,0.0039824939995014574,0.7155542489999789,0.015097349001734983,0.7346340920012153,0.18602779799766722,0.014137029647827148,1354,324,2019,2,0.0,0.009999999996807674,inf,,,,,lin2025,,15,,legacy_full_scene,R_G1_MONA,micp_comparison/results/final_aligned_2026-09-04/rg1_mona.csv
,,,,,,DEU_MONAMerge-2_10006080_T-6099,scenarios/experiment_scenarios/mona/DEU_MONAMerge-2_10006080_T-6099.xml,14780,R_G1,0,standard,20,True,True,True,0.006056589998479467,0.8040857039995899,0.004956796001351904,0.8150990899994213,0.20146195000052103,0.004102945327758789,1447,355,2143,2,0.0,0.01000000000155401,inf,,,,,lin2025,,12,,legacy_full_scene,R_G1_MONA,micp_comparison/results/final_aligned_2026-09-04/rg1_mona.csv
,,,,,,DEU_MONAMerge-2_10006080_T-6099,scenarios/experiment_scenarios/mona/DEU_MONAMerge-2_10006080_T-6099.xml,14789,R_G1,0,standard,20,True,True,True,0.00535866100108251,0.709618146000139,0.015398422001453582,0.730375229002675,0.2046240809977462,0.01450800895690918,1351,323,2015,2,6.935805432499573e-15,0.009999999997717168,inf,,,,,lin2025,,14,,legacy_full_scene,R_G1_MONA,micp_comparison/results/final_aligned_2026-09-04/rg1_mona.csv
,,,,,,DEU_MONAMerge-2_10006100_T-6119,scenarios/experiment_scenarios/mona/DEU_MONAMerge-2_10006100_T-6119.xml,14801,R_G1,0,standard,20,True,True,True,0.003995312999904854,0.6759934410001733,0.01534179500231403,0.6953305490023922,0.19884505000300123,0.01446986198425293,1282,300,1933,2,0.0,0.01,inf,,,,,lin2025,,16,,legacy_full_scene,R_G1_MONA,micp_comparison/results/final_aligned_2026-09-04/rg1_mona.csv
,,,,,,DEU_MONAMerge-2_10006120_T-6139,scenarios/experiment_scenarios/mona/DEU_MONAMerge-2_10006120_T-6139.xml,14815,R_G1,0,standard,20,True,True,True,0.006174707999889506,0.6933683380011644,0.005297685998812085,0.704840731999866,0.22399129699988407,0.004408121109008789,1291,303,1955,2,2.1544651186274335e-12,0.01000000000022273,inf,,,,,lin2025,,8,,legacy_full_scene,R_G1_MONA,micp_comparison/results/final_aligned_2026-09-04/rg1_mona.csv
,,,,,,DEU_MONAMerge-2_10006160_T-6179,scenarios/experiment_scenarios/mona/DEU_MONAMerge-2_10006160_T-6179.xml,14836,R_G1,0,standard,20,True,True,True,0.0037349539998103864,0.7307714630005648,0.015070959998411126,0.7495773769987863,0.21049784699789598,0.014158010482788086,1342,320,2003,2,0.0,0.009999999996807674,inf,,,,,lin2025,,10,,legacy_full_scene,R_G1_MONA,micp_comparison/results/final_aligned_2026-09-04/rg1_mona.csv
,,,,,,DEU_MONAMerge-2_10006160_T-6179,scenarios/experiment_scenarios/mona/DEU_MONAMerge-2_10006160_T-6179.xml,14844,R_G1,0,standard,20,True,True,True,0.004531110000243643,0.7786387560008734,0.016564970999752404,0.7997348370008694,0.20852936300070724,0.015731096267700195,1369,329,2039,2,0.0,0.009999999995898179,inf,,,,,lin2025,,10,,legacy_full_scene,R_G1_MONA,micp_comparison/results/final_aligned_2026-09-04/rg1_mona.csv
,,,,,,DEU_MONAMerge-2_10006200_T-6219,scenarios/experiment_scenarios/mona/DEU_MONAMerge-2_10006200_T-6219.xml,14857,R_G1,0,standard,20,True,True,True,0.005857350999576738,0.7543644060024235,0.005304474994773045,0.7655262319967733,0.21590282499528257,0.0044710636138916016,1357,325,2028,2,1.022111293395872e-12,0.010000000007357622,inf,,,,,lin2025,,10,,legacy_full_scene,R_G1_MONA,micp_comparison/results/final_aligned_2026-09-04/rg1_mona.csv
,,,,,,DEU_MONAMerge-2_1000640_T-659,scenarios/experiment_scenarios/mona/DEU_MONAMerge-2_1000640_T-659.xml,10665,R_G1,0,standard,20,True,True,True,0.004643031999876257,0.8192070439981762,0.016622466006083414,0.8404725420041359,0.21610982000129297,0.015661001205444336,1453,357,2151,2,0.0,0.009999999998029807,inf,,,,,lin2025,,12,,legacy_full_scene,R_G1_MONA,micp_comparison/results/final_aligned_2026-09-04/rg1_mona.csv
,,,,,,DEU_MONAMerge-2_10006480_T-6499,scenarios/experiment_scenarios/mona/DEU_MONAMerge-2_10006480_T-6499.xml,15037,R_G1,0,standard,20,True,True,True,0.0046194460010156035,0.7565798650030047,0.015418239003338385,0.7766175500073587,0.21719540500635048,0.014281988143920898,1360,326,2027,2,0.0,0.009999999997717168,inf,,,,,lin2025,,15,,legacy_full_scene,R_G1_MONA,micp_comparison/results/final_aligned_2026-09-04/rg1_mona.csv
,,,,,,DEU_MONAMerge-2_10006480_T-6499,scenarios/experiment_scenarios/mona/DEU_MONAMerge-2_10006480_T-6499.xml,15038,R_G1,0,standard,20,True,True,True,0.004354690005129669,0.7587789589961176,0.017109853004512843,0.7802435020057601,0.2186142939972342,0.016039133071899414,1342,320,2003,2,0.0,0.009999999996807674,inf,,,,,lin2025,,15,,legacy_full_scene,R_G1_MONA,micp_comparison/results/final_aligned_2026-09-04/rg1_mona.csv
,,,,,,DEU_MONAMerge-2_10006660_T-6679,scenarios/experiment_scenarios/mona/DEU_MONAMerge-2_10006660_T-6679.xml,15184,R_G1,0,standard,20,True,True,True,0.008696937999047805,0.7740929700012202,0.0052923650000593625,0.7880822730003274,0.23846929899445968,0.004395008087158203,1402,340,2083,2,0.0,0.010000000001490239,inf,,,,,lin2025,,18,,legacy_full_scene,R_G1_MONA,micp_comparison/results/final_aligned_2026-09-04/rg1_mona.csv
,,,,,,DEU_MONAMerge-2_10006660_T-6679,scenarios/experiment_scenarios/mona/DEU_MONAMerge-2_10006660_T-6679.xml,15192,R_G1,0,standard,20,True,True,True,0.007463908004865516,0.5956383489974542,0.005603951001830865,0.6087062080041505,0.23692960599873913,0.00442194938659668,1126,248,1755,2,0.0,0.010000000001008123,inf,,,,,lin2025,,10,,legacy_full_scene,R_G1_MONA,micp_comparison/results/final_aligned_2026-09-04/rg1_mona.csv
,,,,,,DEU_MONAMerge-2_10006660_T-6679,scenarios/experiment_scenarios/mona/DEU_MONAMerge-2_10006660_T-6679.xml,15200,R_G1,0,standard,20,True,True,True,0.004333240001869854,0.5734300289987004,0.015924072999041528,0.5936873419996118,0.24099026100157062,0.015118122100830078,1090,236,1697,2,0.0,0.01,inf,,,,,lin2025,,12,,legacy_full_scene,R_G1_MONA,micp_comparison/results/final_aligned_2026-09-04/rg1_mona.csv
,,,,,,DEU_MONAMerge-2_10006820_T-6839,scenarios/experiment_scenarios/mona/DEU_MONAMerge-2_10006820_T-6839.xml,15281,R_G1,0,standard,20,True,True,True,0.004166707003605552,0.5714893350013881,0.004932402000122238,0.5805884440051159,0.23006360199360643,0.004066944122314453,1087,235,1703,2,2.242505458070357e-12,0.010000000001740254,inf,,,,,lin2025,,7,,legacy_full_scene,R_G1_MONA,micp_comparison/results/final_aligned_2026-09-04/rg1_mona.csv
,,,,,,DEU_MONAMerge-2_10007040_T-7059,scenarios/experiment_scenarios/mona/DEU_MONAMerge-2_10007040_T-7059.xml,15491,R_G1,0,standard,20,True,True,True,0.0044008129989379086,0.5303416319948155,0.005036716996983159,0.5397791619907366,0.23385059100110084,0.004151821136474609,1039,219,1644,2,0.0,0.010000000000904724,inf,,,,,lin2025,,6,,legacy_full_scene,R_G1_MONA,micp_comparison/results/final_aligned_2026-09-04/rg1_mona.csv
,,,,,,DEU_MONAMerge-2_10007160_T-7179,scenarios/experiment_scenarios/mona/DEU_MONAMerge-2_10007160_T-7179.xml,15645,R_G1,0,standard,20,True,True,True,0.004570441000396386,0.7179567030034377,0.015610075999575201,0.7381372200034093,0.24549984800250968,0.014548063278198242,1324,314,1989,2,0.0,0.00999999999908141,inf,,,,,lin2025,,14,,legacy_full_scene,R_G1_MONA,micp_comparison/results/final_aligned_2026-09-04/rg1_mona.csv
,,,,,,DEU_MONAMerge-2_10007240_T-7259,scenarios/experiment_scenarios/mona/DEU_MONAMerge-2_10007240_T-7259.xml,15774,R_G1,0,standard,20,True,True,True,0.006258668996451888,0.716983282000001,0.005148400996404234,0.7283903519928572,0.2554463080014102,0.004186153411865234,1294,304,1954,2,0.0,0.010000000000172772,inf,,,,,lin2025,,11,,legacy_full_scene,R_G1_MONA,micp_comparison/results/final_aligned_2026-09-04/rg1_mona.csv
,,,,,,DEU_MONAMerge-2_1000840_T-859,scenarios/experiment_scenarios/mona/DEU_MONAMerge-2_1000840_T-859.xml,10847,R_G1,0,standard,20,True,True,True,0.0071346879994962364,0.8171525379948434,0.005350944004021585,0.8296381699983613,0.25558217800426064,0.004297971725463867,1462,360,2163,2,0.0,0.010000000003239118,inf,,,,,lin2025,,15,,legacy_full_scene,R_G1_MONA,micp_comparison/results/final_aligned_2026-09-04/rg1_mona.csv
,,,,,,DEU_MONAMerge-2_1000980_T-999,scenarios/experiment_scenarios/mona/DEU_MONAMerge-2_1000980_T-999.xml,10963,R_G1,0,standard,20,True,True,True,0.006997082993621007,0.7823852660003467,0.005522344996279571,0.7949046939902473,0.2479581480001798,0.004502058029174805,1402,340,2083,2,2.739841150839956e-12,0.010000000001489295,inf,,,,,lin2025,,11,,legacy_full_scene,R_G1_MONA,micp_comparison/results/final_aligned_2026-09-04/rg1_mona.csv
,,,,,,DEU_MONAMerge-2_1001100_T-119,scenarios/experiment_scenarios/mona/DEU_MONAMerge-2_1001100_T-119.xml,10081,R_G1,0,standard,20,True,True,True,0.006671576004009694,0.7805681270037894,0.0049431809966336004,0.7921828840044327,0.2533525670005474,0.004164934158325195,1369,329,2049,2,0.0,0.01000000002921486,inf,,,,,lin2025,,11,,legacy_full_scene,R_G1_MONA,micp_comparison/results/final_aligned_2026-09-04/rg1_mona.csv
,,,,,,DEU_MONAMerge-2_1001100_T-119,scenarios/experiment_scenarios/mona/DEU_MONAMerge-2_1001100_T-119.xml,10090,R_G1,0,standard,20,True,True,True,0.0061974100026418455,0.7693643660022644,0.004996187002689112,0.7805579630075954,0.2565529179992154,0.004252910614013672,1360,326,2037,2,0.0,0.010000000002437136,inf,,,,,lin2025,,17,,legacy_full_scene,R_G1_MONA,micp_comparison/results/final_aligned_2026-09-04/rg1_mona.csv
,,,,,,DEU_MONAMerge-2_10011100_T-1119,scenarios/experiment_scenarios/mona/DEU_MONAMerge-2_10011100_T-1119.xml,10920,R_G1,0,standard,20,True,True,True,0.005769658004282974,0.8030224469985114,0.005470147996675223,0.8142622529994696,0.25211128200317034,0.004586219787597656,1444,354,2139,2,0.0,0.010000000001586608,inf,,,,,lin2025,,18,,legacy_full_scene,R_G1_MONA,micp_comparison/results/final_aligned_2026-09-04/rg1_mona.csv
,,,,,,DEU_MONAMerge-2_10011100_T-1119,scenarios/experiment_scenarios/mona/DEU_MONAMerge-2_10011100_T-1119.xml,10932,R_G1,0,standard,20,True,True,True,0.005307460996846203,0.8018813769958797,0.0051979589989059605,0.8123867969916319,0.2584271859959699,0.004467010498046875,1423,347,2111,2,0.0,0.01000000000833596,inf,,,,,lin2025,,18,,legacy_full_scene,R_G1_MONA,micp_comparison/results/final_aligned_2026-09-04/rg1_mona.csv
,,,,,,DEU_MONAMerge-2_10011120_T-1139,scenarios/experiment_scenarios/mona/DEU_MONAMerge-2_10011120_T-1139.xml,10951,R_G1,0,standard,20,True,True,True,0.004126298001210671,0.7688900310022291,0.015025693995994516,0.7880420229994343,0.2508682150000823,0.014199018478393555,1369,329,2039,2,0.0,0.009999999995898179,inf,,,,,lin2025,,13,,legacy_full_scene,R_G1_MONA,micp_comparison/results/final_aligned_2026-09-04/rg1_mona.csv
,,,,,,DEU_MONAMerge-2_10011180_T-1199,scenarios/experiment_scenarios/mona/DEU_MONAMerge-2_10011180_T-1199.xml,11007,R_G1,0,standard,20,True,True,True,0.004717855001217686,0.76933521200408,0.005462039000121877,0.7795151060054195,0.26321376899431925,0.0045049190521240234,1387,335,2063,2,1.7130941724386986e-12,0.010000000039569553,inf,,,,,lin2025,,11,,legacy_full_scene,R_G1_MONA,micp_comparison/results/final_aligned_2026-09-04/rg1_mona.csv
,,,,,,DEU_MONAMerge-2_1001120_T-139,scenarios/experiment_scenarios/mona/DEU_MONAMerge-2_1001120_T-139.xml,10100,R_G1,0,standard,20,True,True,True,0.005726645002141595,0.7685253410018049,0.014366349998454098,0.7886183360024006,0.26800139100669185,0.013397932052612305,1387,335,2063,2,0.0,0.009999999995898179,inf,,,,,lin2025,,18,,legacy_full_scene,R_G1_MONA,micp_comparison/results/final_aligned_2026-09-04/rg1_mona.csv
all_cases,True,True,True,2.0153758459982782,420,DEU_LocationALower-11_102_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-11_102_T-1.xml,16,R_G1_R_G3,0,standard,21,True,True,True,0.009086604999538395,1.6055701679997583,0.017128804000094533,1.6317855769993912,0.06023008500051219,0.01612997055053711,2587,735,3680,2,0.0,0.009999999998854037,inf,,,,,,,9,,legacy_full_scene,R_G1_R_G3,micp_comparison/results/lin2025_standard_full_2026-09-04/rg1_rg3.csv
all_cases,True,True,True,2.1513169549998565,420,DEU_LocationALower-11_110_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-11_110_T-1.xml,16,R_G1_R_G3,0,standard,21,True,True,True,0.013597675999335479,1.5552489509991574,0.017164195000077598,1.5860108219985705,0.0822649170004297,0.016356229782104492,2587,735,3680,2,0.0,0.009999999999536158,inf,,,,,,,2,,legacy_full_scene,R_G1_R_G3,micp_comparison/results/lin2025_standard_full_2026-09-04/rg1_rg3.csv
all_cases,True,True,True,1.5142406210015906,420,DEU_LocationALower-11_131_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-11_131_T-1.xml,18,R_G1_R_G3,0,standard,21,True,True,True,0.011992740999630769,1.600909655999203,0.017682080999293248,1.6305844779981271,0.08962260400039668,0.01689600944519043,2587,735,3680,2,0.0,0.00999999999942247,inf,,,,,,,9,,legacy_full_scene,R_G1_R_G3,micp_comparison/results/lin2025_standard_full_2026-09-04/rg1_rg3.csv
all_cases,True,True,True,1.71347915700062,399,DEU_LocationALower-11_4_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-11_4_T-1.xml,18,R_G1_R_G3,0,standard,21,True,True,True,0.011323098000502796,1.5874753949992737,0.06210307699984696,1.6609015699996235,0.06898820900096325,0.06135702133178711,2524,714,3596,2,0.0,0.01,inf,,,,,,,1,,legacy_full_scene,R_G1_R_G3,micp_comparison/results/lin2025_standard_full_2026-09-04/rg1_rg3.csv
all_cases,True,True,True,1.7254170300002443,420,DEU_LocationALower-11_43_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-11_43_T-1.xml,17,R_G1_R_G3,0,standard,21,True,True,True,0.01181098900087818,1.7507698579993303,0.04675139900064096,1.8093322460008494,0.08054243100013991,0.045835018157958984,2587,735,3680,2,1.3082233524554088e-15,0.00999999999942247,inf,,,,,,,2,,legacy_full_scene,R_G1_R_G3,micp_comparison/results/lin2025_standard_full_2026-09-04/rg1_rg3.csv
all_cases,True,False,False,1.6434479300023668,420,DEU_LocationALower-11_56_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-11_56_T-1.xml,15,R_G1_R_G3,0,standard,21,True,True,True,0.009220740999808186,1.6785560579992307,0.01776630899985321,1.705543107998892,0.08595378300015,0.01692819595336914,2587,735,3680,2,0.0,0.01,inf,,,,,,,1,,legacy_full_scene,R_G1_R_G3,micp_comparison/results/lin2025_standard_full_2026-09-04/rg1_rg3.csv
all_cases,True,True,True,2.723299250999844,420,DEU_LocationALower-11_64_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-11_64_T-1.xml,18,R_G1_R_G3,0,standard,21,True,True,True,0.010849827000129153,1.671401801000684,0.017711806000079378,1.6999634340008924,0.08897211800103833,0.016830921173095703,2587,735,3680,2,0.0,0.00999999999942247,inf,,,,,,,15,,legacy_full_scene,R_G1_R_G3,micp_comparison/results/lin2025_standard_full_2026-09-04/rg1_rg3.csv
all_cases,True,True,True,2.649821206001434,420,DEU_LocationALower-12_109_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-12_109_T-1.xml,20,R_G1_R_G3,0,standard,21,True,True,True,0.011837627998829703,1.6374164489989198,0.01619926400053373,1.6654533409982832,0.10978775700095866,0.01545405387878418,2587,735,3680,2,0.0,0.00999999999942247,inf,,,,,,,8,,legacy_full_scene,R_G1_R_G3,micp_comparison/results/lin2025_standard_full_2026-09-04/rg1_rg3.csv
all_cases,True,True,True,2.614093015998151,420,DEU_LocationALower-12_167_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-12_167_T-1.xml,12,R_G1_R_G3,0,standard,21,True,True,True,0.010863559000426903,1.6047478100008448,0.01940279299924441,1.635014162000516,0.09499557599883701,0.01817488670349121,2587,735,3680,2,0.0,0.01,inf,,,,,,,1,,legacy_full_scene,R_G1_R_G3,micp_comparison/results/lin2025_standard_full_2026-09-04/rg1_rg3.csv
all_cases,True,True,True,2.7794974939988606,420,DEU_LocationALower-12_217_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-12_217_T-1.xml,14,R_G1_R_G3,0,standard,21,True,True,True,0.010494810001546284,1.7470971999991889,0.017085624000173993,1.7746776340009092,0.09089772200059087,0.016284942626953125,2587,735,3680,2,0.0,0.01,inf,,,,,,,6,,legacy_full_scene,R_G1_R_G3,micp_comparison/results/lin2025_standard_full_2026-09-04/rg1_rg3.csv
all_cases,True,True,True,1.77118555099878,399,DEU_LocationALower-12_52_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-12_52_T-1.xml,26,R_G1_R_G3,0,standard,21,True,True,True,0.023829570000089006,1.6775736060008057,0.019231745000070077,1.7206349210009648,0.1142564459987625,0.0181119441986084,2524,714,3596,2,0.0,0.01,inf,,,,,,,7,,legacy_full_scene,R_G1_R_G3,micp_comparison/results/lin2025_standard_full_2026-09-04/rg1_rg3.csv
all_cases,True,True,True,2.171702058001756,399,DEU_LocationALower-13_162_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-13_162_T-1.xml,21,R_G1_R_G3,0,standard,21,True,True,True,0.011113593998743454,1.6213682340003288,0.015769304998684675,1.648251132997757,0.10208656200120458,0.014709949493408203,2524,714,3596,2,0.0,0.009999999994988684,inf,,,,,,,10,,legacy_full_scene,R_G1_R_G3,micp_comparison/results/lin2025_standard_full_2026-09-04/rg1_rg3.csv
all_cases,True,True,True,2.095197710999855,418,DEU_LocationALower-13_167_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-13_167_T-1.xml,17,R_G1_R_G3,0,standard,21,True,True,True,0.011088235998613527,1.6738986630007275,0.02051374999973632,1.7055006489990774,0.0994730129987147,0.0196230411529541,2581,733,3672,2,0.0,0.009999999999195097,inf,,,,,,,2,,legacy_full_scene,R_G1_R_G3,micp_comparison/results/lin2025_standard_full_2026-09-04/rg1_rg3.csv
all_cases,True,True,True,2.0524531090013625,420,DEU_LocationALower-13_168_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-13_168_T-1.xml,12,R_G1_R_G3,0,standard,21,True,True,True,0.011447757000496495,1.7058374819989695,0.020753090999278356,1.7380383299987443,0.10761520500091137,0.019925832748413086,2587,735,3680,2,2.323540307117834e-15,0.00999999999908141,inf,,,,,,,6,,legacy_full_scene,R_G1_R_G3,micp_comparison/results/lin2025_standard_full_2026-09-04/rg1_rg3.csv
all_cases,True,True,True,2.8809537540018937,420,DEU_LocationALower-13_214_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-13_214_T-1.xml,21,R_G1_R_G3,0,standard,21,True,True,True,0.01134511000054772,1.75509406799938,0.019542985999578377,1.7859821639995062,0.1228610510006547,0.018746137619018555,2587,735,3680,2,0.0,0.00999999999942247,inf,,,,,,,14,,legacy_full_scene,R_G1_R_G3,micp_comparison/results/lin2025_standard_full_2026-09-04/rg1_rg3.csv
all_cases,True,True,True,2.614136330998008,399,DEU_LocationALower-13_239_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-13_239_T-1.xml,18,R_G1_R_G3,0,standard,21,True,True,True,0.009132687000601436,1.6138381910004682,0.0197529150009359,1.6427237930020056,0.11566776300060155,0.01879096031188965,2524,714,3596,2,0.0,0.009999999996807674,inf,,,,,,,12,,legacy_full_scene,R_G1_R_G3,micp_comparison/results/lin2025_standard_full_2026-09-04/rg1_rg3.csv
all_cases,True,True,True,1.5940322069982358,399,DEU_LocationALower-13_241_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-13_241_T-1.xml,20,R_G1_R_G3,0,standard,21,True,True,True,0.00953007099997194,1.6302839590007352,0.0165725509996264,1.6563865810003335,0.1322999380008696,0.015796899795532227,2524,714,3596,2,6.299038091917372e-09,0.01,inf,,,,,,,18,,legacy_full_scene,R_G1_R_G3,micp_comparison/results/lin2025_standard_full_2026-09-04/rg1_rg3.csv
all_cases,True,True,True,2.4187111539995385,399,DEU_LocationALower-13_247_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-13_247_T-1.xml,15,R_G1_R_G3,0,standard,21,True,True,True,0.009309630000643665,1.643971805999172,0.04892829900018114,1.7022097349999967,0.1176790230001643,0.0478978157043457,2524,714,3596,2,1.0166434336114872e-14,0.01,inf,,,,,,,6,,legacy_full_scene,R_G1_R_G3,micp_comparison/results/lin2025_standard_full_2026-09-04/rg1_rg3.csv
all_cases,True,True,True,2.136870231001012,420,DEU_LocationALower-13_29_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-13_29_T-1.xml,18,R_G1_R_G3,0,standard,21,True,True,True,0.18190566999874136,1.6462672340003337,0.016760905000410276,1.8449338089994853,0.14005416600048193,0.01582789421081543,2587,735,3680,2,0.0,0.00999999999942247,inf,,,,,,,15,,legacy_full_scene,R_G1_R_G3,micp_comparison/results/lin2025_standard_full_2026-09-04/rg1_rg3.csv
all_cases,True,False,False,2.7216533749997325,420,DEU_LocationALower-13_56_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-13_56_T-1.xml,10,R_G1_R_G3,0,standard,21,True,True,True,0.01459713899930648,1.7064710480008216,0.01868896400083031,1.7397571510009584,0.1382949720009492,0.017848968505859375,2587,735,3680,2,0.0,0.01,inf,,,,,,,1,,legacy_full_scene,R_G1_R_G3,micp_comparison/results/lin2025_standard_full_2026-09-04/rg1_rg3.csv
all_cases,True,True,True,1.5444405369999004,420,DEU_LocationALower-13_82_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-13_82_T-1.xml,17,R_G1_R_G3,0,standard,21,True,True,True,0.011623543001405778,1.601453441000558,0.017298621000009007,1.6303756050019729,0.14830182200057607,0.016449928283691406,2587,735,3680,2,0.0,0.009999999998854037,inf,,,,,,,13,,legacy_full_scene,R_G1_R_G3,micp_comparison/results/lin2025_standard_full_2026-09-04/rg1_rg3.csv
all_cases,True,True,True,2.216391186000692,413,DEU_LocationALower-14_14_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-14_14_T-1.xml,13,R_G1_R_G3,0,standard,21,True,True,True,0.010522417998799938,1.520592229999238,0.019831958999930066,1.550946606997968,0.15271767100057332,0.018927812576293945,2482,700,3550,2,0.0,0.01,inf,,,,,,,1,,legacy_full_scene,R_G1_R_G3,micp_comparison/results/lin2025_standard_full_2026-09-04/rg1_rg3.csv
all_cases,True,True,True,1.385331851999581,399,DEU_LocationALower-14_161_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-14_161_T-1.xml,21,R_G1_R_G3,0,standard,21,True,True,True,0.008865832000083174,1.6369215399990935,0.015663424999729614,1.6614507969989063,0.14393921000009868,0.014907121658325195,2524,714,3596,2,0.0,0.009999999995898179,inf,,,,,,,6,,legacy_full_scene,R_G1_R_G3,micp_comparison/results/lin2025_standard_full_2026-09-04/rg1_rg3.csv
all_cases,True,True,True,3.1620002660019964,420,DEU_LocationALower-14_219_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-14_219_T-1.xml,12,R_G1_R_G3,0,standard,21,True,True,True,0.010902680000071996,1.609277331001067,0.018683561000216287,1.6388635720013554,0.14983794699946884,0.017619848251342773,2587,735,3680,2,0.0,0.00999999999942247,inf,,,,,,,8,,legacy_full_scene,R_G1_R_G3,micp_comparison/results/lin2025_standard_full_2026-09-04/rg1_rg3.csv
all_cases,True,True,True,2.004617940998287,420,DEU_LocationALower-14_247_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-14_247_T-1.xml,16,R_G1_R_G3,0,standard,21,True,True,True,0.009957367001334205,1.7200450710006407,0.018520858000556473,1.7485232960025314,0.14863786000023538,0.01770186424255371,2587,735,3680,2,0.0,0.00999999999942247,inf,,,,,,,13,,legacy_full_scene,R_G1_R_G3,micp_comparison/results/lin2025_standard_full_2026-09-04/rg1_rg3.csv
all_cases,True,True,True,1.591688675001933,420,DEU_LocationALower-14_252_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-14_252_T-1.xml,12,R_G1_R_G3,0,standard,21,True,True,True,0.009504318999461248,1.6245868789992528,0.01681206399916846,1.6509032619978825,0.13382966899916937,0.01607799530029297,2587,735,3680,2,0.0,0.00999999999942247,inf,,,,,,,9,,legacy_full_scene,R_G1_R_G3,micp_comparison/results/lin2025_standard_full_2026-09-04/rg1_rg3.csv
all_cases,True,True,True,1.4972746139992523,420,DEU_LocationALower-14_39_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-14_39_T-1.xml,15,R_G1_R_G3,0,standard,21,True,True,True,0.013045785000940668,1.6908501449997857,0.020836735999182565,1.724732665999909,0.16380221799954597,0.019800901412963867,2587,735,3680,2,0.0,0.01,inf,,,,,,,9,,legacy_full_scene,R_G1_R_G3,micp_comparison/results/lin2025_standard_full_2026-09-04/rg1_rg3.csv
all_cases,True,True,True,1.623037890998603,399,DEU_LocationALower-14_96_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-14_96_T-1.xml,15,R_G1_R_G3,0,standard,21,True,True,True,0.007278563998625032,1.5684171009997954,0.03247245799866505,1.6081681229970854,0.1469924989996798,0.0315699577331543,2524,714,3596,2,0.0,0.009999999997717168,inf,,,,,,,16,,legacy_full_scene,R_G1_R_G3,micp_comparison/results/lin2025_standard_full_2026-09-04/rg1_rg3.csv
all_cases,True,True,True,2.0345189510007913,420,DEU_LocationALower-25_155_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-25_155_T-1.xml,15,R_G1_R_G3,0,standard,21,True,True,True,0.010302799999408307,1.6216303970013541,0.01764237600036722,1.6495755730011297,0.1631550439997227,0.016572952270507812,2587,735,3680,2,0.0,0.009999999994988684,inf,,,,,,,8,,legacy_full_scene,R_G1_R_G3,micp_comparison/results/lin2025_standard_full_2026-09-04/rg1_rg3.csv
all_cases,True,True,True,1.7168755870006862,420,DEU_LocationALower-27_140_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-27_140_T-1.xml,14,R_G1_R_G3,0,standard,21,True,True,True,0.01260716500109993,1.7715371629983565,0.017659387998719467,1.801803715998176,0.1689542860003712,0.016744136810302734,2587,735,3680,2,0.0,0.009999999998854037,inf,,,,,,,8,,legacy_full_scene,R_G1_R_G3,micp_comparison/results/lin2025_standard_full_2026-09-04/rg1_rg3.csv
