scenario_id,scenario_path,ego_id,rule,repeat,encoding,rule_semantics,num_steps,solver_feasible,monitor_compliant,success,specification_time,solver_setup_time,solve_time,core_total_time,validation_time,gurobi_runtime,num_variables,num_binary_variables,num_constraints,solver_status,mip_gap,robustness,updated_tv,updated_other_id,updated_diagnostics,candidate_sd_at_tv,error
DEU_AachenBendplatz-1_132580_T-2599,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_132580_T-2599.xml,10183,R_IN1,0,standard,vp_no_crossing_temporal,20,True,True,True,0.0015146860023378395,0.5657259130020975,0.00942493999900762,0.576665539003443,0.417070284995134,0.008758068084716797,1219,285,1777,2,0.0,0.009999999999308784,inf,,,,
DEU_AachenBendplatz-1_71480_T-1499,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_71480_T-1499.xml,10069,R_IN1,0,standard,vp_no_crossing_temporal,20,True,True,True,0.00126823900063755,0.49047957199945813,0.010527099002501927,0.5022749100025976,0.4286952719994588,0.009754180908203125,1075,237,1621,2,1.6670519258139968e-14,0.009999999999308784,inf,,,,
DEU_AachenBendplatz-1_143920_T-3939,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_143920_T-3939.xml,10304,R_IN1,0,standard,vp_no_crossing_temporal,20,True,True,True,0.0011912749978364445,0.48607598800299456,0.004286862997105345,0.49155412599793635,0.44557133100170176,0.0034151077270507812,1039,225,1582,2,0.0,0.010000000001025413,inf,,,,
DEU_AachenBendplatz-1_83340_T-3359,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_83340_T-3359.xml,10255,R_IN1,0,standard,vp_no_crossing_temporal,20,True,True,True,0.0008472039990010671,0.33748563900007866,0.003506070999719668,0.3418389139987994,0.4551478479988873,0.002785921096801758,823,153,1348,2,0.0,0.010000000000060585,inf,,,,
DEU_AachenBendplatz-1_102260_T-2279,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_102260_T-2279.xml,10142,R_IN1,0,standard,vp_no_crossing_temporal,20,False,False,False,0.0019793000028585084,,,,,,,,,,,,,,,,"KeyError: 0
Traceback (most recent call last):
  File ""/data_linux/Lab/commonroad-repairer-vp/micp_comparison/runner.py"", line 192, in evaluate
    lon, lat = ego.get_lon_state(0, lane), ego.get_lat_state(0, lane)
  File ""/data_linux/Lab/commonroad-stl-monitor/crmonitor/common/vehicle.py"", line 443, in get_lon_state
    states = self.ccosy_cache.get_curvilinear_state(self.states_cr[time_step], lane)
KeyError: 0
"
DEU_AachenBendplatz-1_102720_T-2739,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_102720_T-2739.xml,10169,R_IN1,0,standard,vp_no_crossing_temporal,20,True,True,True,0.0007889160042395815,0.31993640199652873,0.010560850001638755,0.33128616800240707,0.48222546800388955,0.009763002395629883,775,137,1296,2,0.0,0.00999999999839929,inf,,,,
DEU_AachenBendplatz-1_111320_T-1339,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_111320_T-1339.xml,10087,R_IN1,0,standard,vp_no_crossing_temporal,20,True,True,True,0.0016753570016589947,0.7165744010053459,0.02357653500075685,0.7418262930077617,0.5038589979958488,0.022594928741455078,1195,277,1751,2,0.0,0.01,inf,,,,
DEU_AachenBendplatz-1_113180_T-3199,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_113180_T-3199.xml,10211,R_IN1,0,standard,vp_no_crossing_temporal,20,True,True,True,0.0014500090037472546,0.5135742519996711,0.07216941099613905,0.5871936719995574,0.49422043400409166,0.0711979866027832,1075,237,1621,2,0.0,0.01,inf,,,,
DEU_AachenBendplatz-1_113620_T-3639,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_113620_T-3639.xml,10245,R_IN1,0,standard,vp_no_crossing_temporal,20,True,True,True,0.002205245997174643,0.7159534599995823,0.03115226999943843,0.7493109759961953,0.4716397299998789,0.030302047729492188,1447,361,2024,2,1.6933841096247514e-08,0.01,inf,,,,
DEU_AachenBendplatz-1_12640_T-659,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_12640_T-659.xml,10034,R_IN1,0,standard,vp_no_crossing_temporal,20,True,True,True,0.0010824170021805912,0.3455241699994076,0.008022267000342254,0.35462885400193045,0.6366063250025036,0.007258892059326172,847,161,1374,2,0.0,0.01,inf,,,,
