scenario_id,scenario_path,ego_id,rule,repairer_type,planner,constraint_mode,sat_solver_mode,extend_acceleration_reference_path,attempted_smt_configurations,success,iterations,successful_repair_mode,deceleration_iterations,acceleration_iterations,tv,tc,updated_tv,domain_dict_size,predicate_value_estimate_time,vp_planning_time,constraint_extract_time,sat_solve_time,domain_dict_time,sat_time,clcs_time,constraint_extraction_time,constraint_conversion_time,lp_time,trajectory_build_time,tc_search_time,reach_set_time,optimization_time,core_total_time,wall_time,error
DEU_AachenFrankenburg-1_252340_T-2359,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_252340_T-2359.xml,10218,R_IN5,vp,2,1,dpll,False,,True,1,deceleration,1,0,9,0,inf,0,0.0,0.0039296150207519,0.0009429454803466,0.0001397132873535,0.0,0.0001397132873535,0.0021746158599853,0.0003931522369384,0.0005497932434082,0.0037009716033935,0.0002286434173583,0.0,0.0,0.0,0.0050122737884521,4.709143400192261,
DEU_AachenFrankenburg-1_263760_T-3779,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_263760_T-3779.xml,10333,R_IN5,vp,2,1,dpll,False,,True,1,deceleration,1,0,10,0,inf,0,0.0,0.0037410259246826,0.0007450580596923,0.0001337528228759,0.0,0.0001337528228759,0.0015985965728759,0.0004217624664306,0.0003232955932617,0.0033760070800781,0.0003650188446044,0.0,0.0,0.0,0.0046198368072509,4.763664722442627,
DEU_AachenFrankenburg-1_295880_T-5899,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_295880_T-5899.xml,10562,R_IN5,vp,2,1,dpll,False,,True,1,deceleration,1,0,3,0,inf,0,0.0,0.0045812129974365,0.0009665489196777,0.0001475811004638,0.0,0.0001475811004638,0.002479076385498,0.0005276203155517,0.0004389286041259,0.0043311119079589,0.0002501010894775,0.0,0.0,0.0,0.0056953430175781,4.760024547576904,
DEU_AachenBendplatz-1_121500_T-1519,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_121500_T-1519.xml,10086,R_IN5,vp,2,1,dpll,False,,True,11,deceleration,11,0,8,0,inf,0,0.0,0.0040004253387451,0.0004773139953613,0.0026595592498779,0.0,0.0026595592498779,0.0019211769104003,7.128715515136719e-05,0.0004060268402099,0.0037391185760498,0.0002613067626953,0.0,0.0,0.0,0.0071372985839843,5.584759950637817,
DEU_AachenBendplatz-1_12960_T-979,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_12960_T-979.xml,10047,R_IN5,vp,2,1,dpll,False,,True,1,deceleration,1,0,14,0,inf,0,0.0,0.0034494400024414,0.0008130073547363,0.0001301765441894,0.0,0.0001301765441894,0.001542329788208,0.0003771781921386,0.0004358291625976,0.0031599998474121,0.0002894401550292,0.0,0.0,0.0,0.0043926239013671,5.582521677017212,
DEU_AachenBendplatz-1_132900_T-2919,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_132900_T-2919.xml,10204,R_IN5,vp,2,1,dpll,False,,True,1,deceleration,1,0,13,0,inf,0,0.0,0.0037205219268798,0.0007433891296386,0.0001406669616699,0.0,0.0001406669616699,0.0016393661499023,0.0003790855407714,0.0003643035888671,0.003495454788208,0.0002250671386718,0.0,0.0,0.0,0.0046045780181884,5.823230266571045,
DEU_AachenBendplatz-1_83820_T-3839,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_83820_T-3839.xml,10288,R_IN5,vp,2,1,dpll,False,,False,288,,18,270,11,0,,0,0.0,0.1348946094512939,0.0149478912353515,0.1303324699401855,0.0,0.1303324699401855,0.0015966892242431,0.0014941692352294,0.013453722000122,0.1249141693115234,0.0099804401397705,0.0,0.0,0.0,0.280174970626831,18.912110567092896,repair returned None
DEU_AachenBendplatz-1_84280_T-4299,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_84280_T-4299.xml,10331,R_IN5,vp,2,1,dpll,False,,True,1,deceleration,1,0,14,0,inf,0,0.0,0.0046427249908447,0.0010857582092285,0.0001394748687744,0.0,0.0001394748687744,0.0022919178009033,0.0004653930664062,0.0006203651428222,0.0043940544128417,0.0002486705780029,0.0,0.0,0.0,0.0058679580688476,5.690805673599243,
DEU_AachenFrankenburg-1_206020_T-6039,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_206020_T-6039.xml,10462,R_IN5,vp,2,1,dpll,False,,True,1,deceleration,1,0,5,0,inf,0,0.0,0.0045642852783203,0.0017001628875732,0.0001378059387207,0.0,0.0001378059387207,0.0016665458679199,0.0013871192932128,0.0003130435943603,0.0042786598205566,0.0002856254577636,0.0,0.0,0.0,0.0064022541046142,4.799035310745239,
DEU_AachenBendplatz-1_122380_T-2399,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_122380_T-2399.xml,10145,R_IN5,vp,2,1,dpll,False,,False,242,,17,225,1,0,,0,0.0,0.0881571769714355,0.0484240055084228,0.0947282314300537,0.0,0.0947282314300537,0.0019474029541015,0.0074920654296875,0.0409319400787353,0.0782408714294433,0.0099163055419921,0.0,0.0,0.0,0.2313094139099121,14.641252040863035,repair returned None
