scenario_id,scenario_path,ego_id,rule,repairer_type,planner,constraint_mode,sat_solver_mode,extend_acceleration_reference_path,attempted_smt_configurations,success,iterations,successful_repair_mode,deceleration_iterations,acceleration_iterations,tv,tc,updated_tv,domain_dict_size,predicate_value_estimate_time,vp_planning_time,constraint_extract_time,sat_solve_time,domain_dict_time,sat_time,clcs_time,constraint_extraction_time,constraint_conversion_time,lp_time,trajectory_build_time,tc_search_time,reach_set_time,optimization_time,core_total_time,wall_time,error
DEU_AachenFrankenburg-1_265260_T-5279,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenFrankenburg-1_265260_T-5279.xml,10453,R_IN4,vp,1,1,dpll,False,,True,7,deceleration,7,0,9,0,inf,0,0.0,0.0035865306854248,0.0005543231964111,0.00823974609375,0.0,0.00823974609375,0.001441478729248,8.916854858398438e-05,0.0004651546478271,0.0032799243927001,0.0003066062927246,0.0,0.0,0.0,0.0123805999755859,5.292608022689819,
DEU_AachenFrankenburg-1_206020_T-6039,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenFrankenburg-1_206020_T-6039.xml,10462,R_IN4,vp,1,1,dpll,False,,True,1,deceleration,1,0,5,0,inf,0,0.0,0.0046882629394531,0.001772403717041,0.0004479885101318,0.0,0.0004479885101318,0.0016710758209228,0.0014443397521972,0.0003280639648437,0.0044126510620117,0.0002756118774414,0.0,0.0,0.0,0.0069086551666259,5.259943962097168,
DEU_AachenBendplatz-1_13720_T-739,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_13720_T-739.xml,10057,R_IN4,vp,1,1,dpll,False,,True,2,deceleration,2,0,3,0,inf,0,0.0,0.0052506923675537,0.0024287700653076,0.000906229019165,0.0,0.000906229019165,0.0012569427490234,0.0015270709991455,0.0009016990661621,0.0043365955352783,0.0009140968322753,0.0,0.0,0.0,0.0085856914520263,6.381514549255371,
DEU_AachenFrankenburg-1_2120_T-39,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenFrankenburg-1_2120_T-39.xml,10023,R_IN4,vp,1,1,dpll,False,,True,1,deceleration,1,0,3,0,inf,0,0.0,0.0037097930908203,0.0008513927459716,0.0004739761352539,0.0,0.0004739761352539,0.0016100406646728,0.0004973411560058,0.0003540515899658,0.0034551620483398,0.0002546310424804,0.0,0.0,0.0,0.0050351619720458,5.270261526107788,
DEU_AachenBendplatz-1_83000_T-3019,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_83000_T-3019.xml,10226,R_IN4,vp,1,1,dpll,False,,True,1,deceleration,1,0,4,0,inf,0,0.0,0.0043935775756835,0.0008776187896728,0.0008356571197509,0.0,0.0008356571197509,0.0016107559204101,0.0005090236663818,0.000368595123291,0.0037498474121093,0.0006437301635742,0.0,0.0,0.0,0.0061068534851074,6.072667360305786,
DEU_AachenFrankenburg-1_232260_T-2279,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenFrankenburg-1_232260_T-2279.xml,10208,R_IN4,vp,1,1,dpll,False,,True,1,deceleration,1,0,5,0,inf,0,0.0,0.0042169094085693,0.0009655952453613,0.0005905628204345,0.0,0.0005905628204345,0.0022585391998291,0.0004627704620361,0.0005028247833251,0.0039694309234619,0.0002474784851074,0.0,0.0,0.0,0.0057730674743652,5.232970714569092,
DEU_AachenBendplatz-1_92340_T-2359,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_92340_T-2359.xml,10140,R_IN4,vp,1,1,dpll,False,,True,14,deceleration,14,0,5,0,inf,0,0.0,0.0039596557617187,0.0005011558532714,0.0184063911437988,0.0,0.0184063911437988,0.0019574165344238,5.221366882324219e-05,0.0004489421844482,0.0035905838012695,0.0003690719604492,0.0,0.0,0.0,0.022867202758789,5.660377025604248,
DEU_AachenFrankenburg-1_264440_T-4459,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenFrankenburg-1_264440_T-4459.xml,10391,R_IN4,vp,1,1,dpll,False,,True,1,deceleration,1,0,8,0,inf,0,0.0,0.0042479038238525,0.0008723735809326,0.0004639625549316,0.0,0.0004639625549316,0.0017471313476562,0.0004119873046875,0.0004603862762451,0.003983736038208,0.0002641677856445,0.0,0.0,0.0,0.0055842399597167,4.901449680328369,
DEU_AachenBendplatz-1_1740_T-59,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_1740_T-59.xml,10003,R_IN4,vp,1,1,dpll,False,,True,1,deceleration,1,0,9,0,inf,0,0.0,0.0038022994995117,0.001136302947998,0.0005738735198974,0.0,0.0005738735198974,0.0015828609466552,0.000507116317749,0.000629186630249,0.0035068988800048,0.0002954006195068,0.0,0.0,0.0,0.0055124759674072,5.892424583435059,
DEU_AachenBendplatz-1_15160_T-179,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_15160_T-179.xml,10016,R_IN4,vp,1,1,dpll,False,,True,1,deceleration,1,0,9,0,inf,0,0.0,0.0043115615844726,0.0008971691131591,0.0004360675811767,0.0,0.0004360675811767,0.0011343955993652,0.0004236698150634,0.0004734992980957,0.0037333965301513,0.0005781650543212,0.0,0.0,0.0,0.0056447982788085,5.736743688583374,
